read_name	chromosome	breakpoint_left	breakpoint_right
m54284U_210114_191447/149948481/0_56267	CM010578.1	24268063	24268168
m54284U_210115_155325/657162/0_36342	CM010578.1	24273923	24274264
m54284U_210114_191447/85526674/0_21651	CM010578.1	24364293	24364481
m54284U_210114_191447/5964406/0_87734	CM010578.1	24380540	24381490
m54284U_210115_155325/28444212/30830_53175	CM010578.1	24385604	24386332
m54284U_210114_191447/45680772/0_43535	CM010578.1	24388807	24388928
m54284U_210115_155325/65798254/2566_63518	CM010578.1	24508549	24509348
m54284U_210114_191447/45942800/0_28706	CM010579.1	600993	601132
m54284U_210115_155325/27330419/90082_136958	CM010579.1	600993	601132
m54284U_210114_191447/168954178/4824_38834	CM010579.1	804785	805467
m54284U_210115_155325/124126443/62763_111722	CM010579.1	1082813	1083567
m54284U_210114_191447/101321442/49486_89773	CM010579.1	1183990	1184067
m54284U_210115_155325/1573981/18480_40631	CM010579.1	1192816	1193037
m54284U_210115_155325/126683010/0_42300	CM010579.1	1298587	1298858
m54284U_210115_155325/167183849/0_60752	CM010579.1	1356027	1357072
m54284U_210114_191447/170066420/57338_107936	CM010579.1	1375586	1376685
m54284U_210114_191447/170066420/107976_159950	CM010579.1	1376685	1376965
m54284U_210114_191447/63506695/0_51673	CM010579.1	1598669	1599970
m54284U_210114_191447/18743516/64946_108384	CM010579.1	1604545	1605605
m54284U_210114_191447/18743516/39696_64898	CM010579.1	1605605	1606961
m54284U_210114_191447/163776943/956_20705	CM010579.1	1666750	1667155
m54284U_210114_191447/163776943/20754_44316	CM010579.1	1667155	1667347
m54284U_210114_191447/163776943/44363_67212	CM010579.1	1667155	1667347
m54284U_210115_155325/176161309/16589_67499	CM010579.1	1670311	1671345
m54284U_210115_155325/115606098/73683_100156	CM010579.1	1701317	1714043
m54284U_210114_191447/89785242/0_44948	CM010579.1	1769373	1770733
m54284U_210115_155325/170133954/24607_75565	CM010579.1	1791258	1791317
m54284U_210114_191447/155978006/3262_30319	CM010579.1	1944269	1945840
m54284U_210115_155325/136186335/114795_137371	CM010579.1	2392121	2392305
m54284U_210115_155325/136186335/57137_114750	CM010579.1	2392305	2392348
m54284U_210115_155325/108005049/53407_102415	CM010579.1	2447814	2447956
m54284U_210115_155325/14746999/0_45940	CM010579.1	2505381	2506555
m54284U_210115_155325/149620721/0_61700	CM010579.1	2622313	2622606
m54284U_210115_155325/61671064/33423_121229	CM010579.1	2641542	2645127
m54284U_210115_155325/27591857/22302_39174	CM010579.1	2901090	2901744
m54284U_210115_155325/45090207/18962_64113	CM010579.1	3022627	3022636
m54284U_210114_191447/177471595/0_43887	CM010579.1	3338631	3339285
m54284U_210114_191447/3081383/0_37506	CM010579.1	3377721	3378034
m54284U_210114_191447/21497694/38638_50217	CM010579.1	3555061	3555220
m54284U_210114_191447/33424658/95855_115760	CM010579.1	3608050	3608054
m54284U_210115_155325/45220512/377_44290	CM010579.1	3638434	3638452
m54284U_210114_191447/123338810/0_53786	CM010579.1	3780013	3780716
m54284U_210115_155325/92537604/2607_62795	CM010579.1	3814275	3815618
m54284U_210114_191447/49153510/2489_34365	CM010579.1	3851325	3851424
m54284U_210115_155325/18285298/11168_36640	CM010579.1	3884435	3884543
m54284U_210115_155325/152633519/19791_71094	CM010579.1	3889367	3889504
m54284U_210115_155325/114296816/30983_76230	CM010579.1	3952391	3952483
m54284U_210114_191447/112854130/119412_186471	CM010579.1	3953164	3953822
m54284U_210114_191447/88212826/0_31124	CM010579.1	4095108	4096216
m54284U_210115_155325/166789395/58952_79032	CM010579.1	4191640	4192430
m54284U_210115_155325/166789395/79100_106761	CM010579.1	4192801	4192859
m54284U_210115_155325/71239367/0_52926	CM010579.1	4193796	4194193
m54284U_210114_191447/49153173/42148_81893	CM010579.1	4205112	4205434
m54284U_210115_155325/141034743/24148_67126	CM010579.1	4425860	4427319
m54284U_210114_191447/163053618/95147_132001	CM010579.1	4450332	4451488
m54284U_210114_191447/163053618/84818_95100	CM010579.1	4451488	4453116
m54284U_210115_155325/7341512/0_43033	CM010579.1	4497737	4497887
m54284U_210115_155325/80284346/31007_57081	CM010579.1	4532395	4533562
m54284U_210115_155325/11012672/41371_84406	CM010579.1	4622116	4622155
m54284U_210115_155325/11012672/84454_104767	CM010579.1	4622116	4622155
m54284U_210115_155325/11012672/0_41326	CM010579.1	4622116	4622155
m54284U_210115_155325/180029531/51257_68710	CM010579.1	4686390	4686924
m54284U_210115_155325/180029531/0_25331	CM010579.1	4686390	4686924
m54284U_210115_155325/180029531/25379_51214	CM010579.1	4686390	4686924
m54284U_210114_191447/154798177/0_55616	CM010579.1	4718872	4719288
m54284U_210114_191447/149881018/12275_28911	CM010579.1	4721041	4721060
m54284U_210114_191447/31458161/0_77728	CM010579.1	4765028	4765267
m54284U_210114_191447/35130063/148521_163743	CM010579.1	4765998	4766009
m54284U_210114_191447/21758965/27627_56684	CM010579.1	4938739	4939055
m54284U_210114_191447/21758965/0_27581	CM010579.1	4938739	4938826
m54284U_210115_155325/79168452/3806_77274	CM010579.1	4955910	4961746
m54284U_210115_155325/79168452/77321_110202	CM010579.1	4955910	4961746
m54284U_210114_191447/39519462/0_41097	CM010579.1	5053818	5054963
m54284U_210114_191447/82969688/98157_117899	CM010579.1	5108190	5109093
m54284U_210114_191447/82969688/117943_157434	CM010579.1	5108190	5109093
m54284U_210114_191447/125174167/21309_99600	CM010579.1	5152415	5152560
m54284U_210114_191447/90439790/11694_43719	CM010579.1	5157680	5157719
m54284U_210115_155325/142149176/0_79083	CM010579.1	5160223	5161927
m54284U_210115_155325/50725449/17745_79431	CM010579.1	5217743	5218689
m54284U_210115_155325/459751/0_53581	CM010579.1	5226673	5227391
m54284U_210115_155325/36309241/19878_68086	CM010579.1	5250902	5251289
m54284U_210114_191447/169609383/0_54094	CM010579.1	5251289	5254579
m54284U_210115_155325/73533645/117524_138092	CM010579.1	5303755	5304010
m54284U_210115_155325/28511055/0_38949	CM010579.1	5330482	5330493
m54284U_210115_155325/67831347/41537_88904	CM010579.1	5420700	5421550
m54284U_210114_191447/112394613/44660_66172	CM010579.1	5446294	5446323
m54284U_210115_155325/19989938/0_42906	CM010579.1	5476431	5476550
m54284U_210115_155325/19989938/42956_85000	CM010579.1	5476888	5477116
m54284U_210114_191447/180355528/50971_96651	CM010579.1	5486300	5486456
m54284U_210114_191447/180355528/7912_50926	CM010579.1	5486456	5486517
m54284U_210115_155325/129958887/36009_58502	CM010579.1	5498506	5500567
m54284U_210114_191447/100074439/0_48237	CM010579.1	5511537	5511810
m54284U_210115_155325/89522930/0_81610	CM010579.1	5579086	5579094
m54284U_210114_191447/129895152/103010_117609	CM010579.1	5812066	5813970
m54284U_210114_191447/129895152/60076_102964	CM010579.1	5812972	5813970
m54284U_210114_191447/30212114/13543_83998	CM010579.1	5901053	5901356
m54284U_210115_155325/168430389/12457_67581	CM010579.1	5911557	5911562
m54284U_210115_155325/32835746/23187_128511	CM010579.1	5923325	5924983
m54284U_210114_191447/49744171/0_88679	CM010579.1	6112250	6112295
m54284U_210114_191447/92603299/0_42324	CM010579.1	6259395	6259735
m54284U_210115_155325/160629306/4589_33484	CM010579.1	6294151	6294306
m54284U_210114_191447/80480064/7994_50390	CM010579.1	6389559	6389587
m54284U_210115_155325/80085840/0_67367	CM010579.1	6563202	6563535
m54284U_210115_155325/43321471/13603_53226	CM010579.1	6597701	6598201
m54284U_210114_191447/131858550/3254_28023	CM010579.1	6670334	6670496
m54284U_210115_155325/83101276/4475_62004	CM010579.1	7050298	7050472
m54284U_210115_155325/114820485/40401_72934	CM010579.1	7055008	7055310
m54284U_210115_155325/18089568/8097_67974	CM010579.1	7113689	7113824
m54284U_210115_155325/112265876/0_37414	CM010579.1	7135006	7145892
m54284U_210115_155325/90571028/0_73937	CM010579.1	7228738	7228778
m54284U_210115_155325/179504604/0_55702	CM010579.1	7289590	7290145
m54284U_210114_191447/12124233/72797_123236	CM010579.1	7339422	7340998
m54284U_210115_155325/94110388/26894_74765	CM010579.1	7384774	7386281
m54284U_210114_191447/10029106/0_31212	CM010579.1	7501486	7504607
m54284U_210115_155325/7866509/58152_101601	CM010579.1	7540977	7541544
m54284U_210114_191447/127468432/64478_82376	CM010579.1	7541544	7541662
m54284U_210114_191447/127468432/36177_64431	CM010579.1	7541544	7541662
m54284U_210114_191447/116917462/15220_55960	CM010579.1	7544931	7546279
m54284U_210115_155325/70912664/0_45004	CM010579.1	7559513	7560738
m54284U_210115_155325/21103101/51514_71432	CM010579.1	7662462	7663393
m54284U_210114_191447/106367650/3888_51969	CM010579.1	7832822	7833018
m54284U_210114_191447/60621418/10252_44793	CM010579.1	7832822	7832834
m54284U_210114_191447/78577761/11495_68464	CM010579.1	7847246	7847462
m54284U_210114_191447/37292861/53276_107537	CM010579.1	7870770	7870877
m54284U_210115_155325/61735483/0_48664	CM010579.1	7879506	7880072
m54284U_210115_155325/163185787/66979_111691	CM010579.1	8064240	8064609
m54284U_210115_155325/42208056/21420_58288	CM010579.1	8066229	8066880
m54284U_210115_155325/62785136/36701_49956	CM010579.1	8077579	8077601
m54284U_210115_155325/62785136/1048_36643	CM010579.1	8077601	8077716
m54284U_210115_155325/145426699/13021_47303	CM010579.1	8145416	8145842
m54284U_210114_191447/11340596/0_38354	CM010579.1	8185063	8186287
m54284U_210114_191447/16712650/7718_44057	CM010579.1	8314410	8315476
m54284U_210114_191447/124979954/21299_38502	CM010579.1	8327103	8329088
m54284U_210115_155325/1638888/4636_94718	CM010579.1	8520491	8527747
m54284U_210114_191447/37027875/0_39162	CM010579.1	8651254	8651555
m54284U_210114_191447/173804364/9159_61190	CM010579.1	8717213	8717318
m54284U_210114_191447/105318532/0_28988	CM010579.1	8753424	8756915
m54284U_210115_155325/100272179/78506_99733	CM010579.1	8753424	8756915
m54284U_210115_155325/100272179/99779_126585	CM010579.1	8753424	8756915
m54284U_210115_155325/15468308/50087_91643	CM010579.1	8887222	8888049
m54284U_210114_191447/113378355/0_42451	CM010579.1	8902232	8903319
m54284U_210115_155325/165742427/0_69947	CM010579.1	8909411	8909761
m54284U_210114_191447/143657535/51540_72098	CM010579.1	9039391	9039856
m54284U_210115_155325/105449918/5065_29776	CM010579.1	9138356	9138587
m54284U_210115_155325/35261116/52584_120014	CM010579.1	9145921	9146615
m54284U_210115_155325/99354868/17543_85162	CM010579.1	9173145	9173674
m54284U_210114_191447/103023458/33979_105563	CM010579.1	9195751	9196455
m54284U_210114_191447/103023458/105606_176394	CM010579.1	9195958	9196455
m54284U_210115_155325/96537370/98183_112773	CM010579.1	9226269	9226504
m54284U_210115_155325/96537370/0_49633	CM010579.1	9226720	9227026
m54284U_210115_155325/96537370/49677_98141	CM010579.1	9226720	9227026
m54284U_210114_191447/25364951/0_55893	CM010579.1	9264742	9264859
m54284U_210115_155325/36637179/2072_50971	CM010579.1	9277171	9277431
m54284U_210114_191447/73272014/36201_78873	CM010579.1	9324189	9325200
m54284U_210115_155325/108462958/0_65801	CM010579.1	9381662	9382924
m54284U_210115_155325/108462958/65845_111713	CM010579.1	9381662	9382924
m54284U_210115_155325/99287549/0_48927	CM010579.1	9432401	9433326
m54284U_210114_191447/171049414/14973_75824	CM010579.1	9469998	9470191
m54284U_210115_155325/25626137/1687_33110	CM010579.1	9566847	9567703
m54284U_210115_155325/79496358/56159_108680	CM010579.1	9622755	9623820
m54284U_210115_155325/79496358/108728_126398	CM010579.1	9623820	9623952
m54284U_210114_191447/111020215/0_46649	CM010579.1	9671165	9671191
m54284U_210115_155325/144312166/4641_56466	CM010579.1	9819084	9819244
m54284U_210115_155325/138151899/0_50143	CM010579.1	9989731	9990183
m54284U_210114_191447/99287395/83631_119182	CM010579.1	10145942	10147921
m54284U_210115_155325/22939792/79627_93471	CM010579.1	10168804	10169303
m54284U_210115_155325/22741523/152177_183351	CM010579.1	10187875	10189274
m54284U_210114_191447/44304593/0_81376	CM010579.1	10194668	10195150
m54284U_210115_155325/77726233/37008_95190	CM010579.1	10203304	10204941
m54284U_210114_191447/142738487/0_41586	CM010579.1	10253514	10254075
m54284U_210114_191447/164495583/0_17221	CM010579.1	10382488	10382786
m54284U_210115_155325/74254656/0_44994	CM010579.1	10385149	10385590
m54284U_210114_191447/77201924/78492_101326	CM010579.1	10447963	10448252
m54284U_210114_191447/77201924/101374_116004	CM010579.1	10447963	10448252
m54284U_210115_155325/75893410/0_31882	CM010579.1	10521958	10522304
m54284U_210115_155325/70322101/5583_37675	CM010579.1	10591869	10592607
m54284U_210115_155325/9306653/0_18130	CM010579.1	10611281	10612031
m54284U_210114_191447/6881820/39373_97299	CM010579.1	10757527	10757626
m54284U_210115_155325/145492568/160706_196669	CM010579.1	10808769	10809061
m54284U_210115_155325/145492568/196715_207618	CM010579.1	10809918	10809953
m54284U_210114_191447/57737703/0_41026	CM010579.1	10844913	10845028
m54284U_210115_155325/73075395/0_85597	CM010579.1	10858543	10858762
m54284U_210115_155325/73075395/85648_127776	CM010579.1	10858762	10859078
m54284U_210115_155325/76679274/0_15441	CM010579.1	10921722	10922308
m54284U_210115_155325/132580089/17199_94580	CM010579.1	10987172	10987182
m54284U_210114_191447/65536687/0_58400	CM010579.1	11037643	11037847
m54284U_210115_155325/141166660/0_26366	CM010579.1	11068727	11070199
m54284U_210114_191447/44695907/0_21171	CM010579.1	11311769	11312987
m54284U_210114_191447/43190047/66940_86397	CM010579.1	11441669	11444418
m54284U_210115_155325/72222587/60295_104195	CM010579.1	11460696	11460720
m54284U_210114_191447/164497616/0_14639	CM010579.1	11623840	11623943
m54284U_210114_191447/5112660/0_40545	CM010579.1	11624967	11625315
m54284U_210115_155325/151259462/67898_123414	CM010579.1	11658289	11658446
m54284U_210114_191447/149030103/11524_52806	CM010579.1	11689488	11689564
m54284U_210114_191447/149030103/52850_145586	CM010579.1	11689488	11689646
m54284U_210114_191447/139264576/21493_54427	CM010579.1	11758799	11759893
m54284U_210115_155325/68616621/48891_87915	CM010579.1	11770613	11770706
m54284U_210115_155325/8586213/125481_152610	CM010579.1	11795489	11796538
m54284U_210115_155325/8586213/44941_125438	CM010579.1	11795489	11796592
m54284U_210115_155325/136775615/55208_101221	CM010579.1	11835412	11835944
m54284U_210114_191447/76022860/2304_71287	CM010579.1	11835944	11836144
m54284U_210115_155325/47187763/38971_54168	CM010579.1	11932934	11933087
m54284U_210114_191447/175835682/0_38212	CM010579.1	12044652	12044654
m54284U_210114_191447/175835682/79201_120595	CM010579.1	12044652	12044654
m54284U_210114_191447/175835682/38260_79153	CM010579.1	12044652	12044750
m54284U_210115_155325/66587316/49209_96368	CM010579.1	12045353	12045557
m54284U_210115_155325/145032135/23753_48883	CM010579.1	12069684	12069838
m54284U_210115_155325/147325986/89165_136449	CM010579.1	12069899	12070107
m54284U_210115_155325/147325986/136499_184712	CM010579.1	12069899	12069930
m54284U_210115_155325/7995991/0_41472	CM010579.1	12075937	12075955
m54284U_210115_155325/13436702/36693_73095	CM010579.1	12163482	12163568
m54284U_210114_191447/8652396/0_60291	CM010579.1	12291603	12292220
m54284U_210115_155325/137560179/0_67464	CM010579.1	12320047	12320299
m54284U_210114_191447/141101179/0_54640	CM010579.1	12344675	12344792
m54284U_210115_155325/128713804/3481_45795	CM010579.1	12352305	12352554
m54284U_210115_155325/45810007/0_27905	CM010579.1	12374907	12375356
m54284U_210115_155325/180291502/0_51387	CM010579.1	12458255	12459150
m54284U_210115_155325/36307061/90837_104954	CM010579.1	12479307	12479416
m54284U_210115_155325/6816879/79394_99653	CM010579.1	12531193	12531576
m54284U_210114_191447/29689541/32646_51651	CM010579.1	12537433	12538370
m54284U_210115_155325/107479404/16901_45497	CM010579.1	12537433	12538370
m54284U_210114_191447/83102507/0_28856	CM010579.1	12552756	12553153
m54284U_210115_155325/83756590/24281_62820	CM010579.1	12672008	12672082
m54284U_210114_191447/64489817/10617_51026	CM010579.1	12725103	12725477
m54284U_210115_155325/91752468/0_41982	CM010579.1	12771919	12772961
m54284U_210115_155325/168231894/75405_137931	CM010579.1	12847915	12848180
m54284U_210114_191447/60623238/98520_141689	CM010579.1	12852342	12852434
m54284U_210114_191447/60623238/31066_55008	CM010579.1	12852363	12853062
m54284U_210115_155325/104595994/0_36609	CM010579.1	12855031	12855203
m54284U_210115_155325/174983189/0_39813	CM010579.1	12905726	12906009
m54284U_210114_191447/97913218/84075_114146	CM010579.1	12914519	12914756
m54284U_210115_155325/65077393/0_65812	CM010579.1	12914519	12914840
m54284U_210114_191447/3147970/10510_58157	CM010579.1	12925742	12926619
m54284U_210115_155325/117638635/527_32210	CM010579.1	13037560	13039543
m54284U_210115_155325/104531625/42372_70943	CM010579.1	13041441	13042153
m54284U_210114_191447/61145358/74164_112984	CM010579.1	13052251	13052873
m54284U_210114_191447/61145358/36228_74119	CM010579.1	13052251	13052873
m54284U_210114_191447/128189269/0_42546	CM010579.1	13096822	13099775
m54284U_210115_155325/90374554/0_69076	CM010579.1	13121048	13121689
m54284U_210115_155325/45810612/7464_67407	CM010579.1	13169336	13169513
m54284U_210115_155325/41223956/0_31942	CM010579.1	13214712	13215091
m54284U_210115_155325/75236666/7454_47473	CM010579.1	13271650	13271791
m54284U_210114_191447/24445018/37985_79464	CM010579.1	13307067	13307222
m54284U_210115_155325/26673520/69293_113094	CM010579.1	13335043	13335097
m54284U_210115_155325/26673520/113140_155741	CM010579.1	13335043	13335169
m54284U_210114_191447/130351952/0_61868	CM010579.1	13430572	13432572
m54284U_210114_191447/9766602/5043_33191	CM010579.1	13602785	13602798
m54284U_210115_155325/82117834/12232_72732	CM010579.1	13648827	13649501
m54284U_210114_191447/54987075/0_55226	CM010579.1	13930822	13932414
m54284U_210115_155325/164169488/0_60318	CM010579.1	14049560	14049656
m54284U_210115_155325/12976572/67015_100988	CM010579.1	14288782	14290015
m54284U_210115_155325/12976572/33506_66973	CM010579.1	14290015	14292066
m54284U_210115_155325/12976572/4724_33459	CM010579.1	14290015	14292066
m54284U_210115_155325/150276951/21012_67365	CM010579.1	14318631	14318641
m54284U_210114_191447/160760350/6251_60470	CM010579.1	14360449	14360644
m54284U_210114_191447/50398268/36508_49710	CM010579.1	14394710	14395629
m54284U_210114_191447/52954689/79825_115155	CM010579.1	14515816	14516078
m54284U_210115_155325/47777150/50158_94846	CM010579.1	14595603	14597697
m54284U_210115_155325/61737087/0_49972	CM010579.1	14710355	14710683
m54284U_210115_155325/100141790/56709_105561	CM010579.1	14957209	14957831
m54284U_210114_191447/136315795/22185_67555	CM010579.1	15141550	15141718
m54284U_210114_191447/144244929/47529_56516	CM010579.1	15257204	15258739
m54284U_210114_191447/172819640/109477_142370	CM010579.1	15579184	15580187
m54284U_210114_191447/172819640/66606_109432	CM010579.1	15579184	15580187
m54284U_210114_191447/68159510/40676_66959	CM010579.1	15646792	15646793
m54284U_210115_155325/27722599/0_37906	CM010579.1	15649375	15649659
m54284U_210114_191447/6817707/3948_70258	CM010579.1	16073988	16074948
m54284U_210114_191447/143590767/30680_50657	CM010579.1	16087444	16087808
m54284U_210114_191447/119996592/30289_64102	CM010579.1	16182372	16182623
m54284U_210114_191447/59966361/0_55373	CM010579.1	16189287	16189398
m54284U_210114_191447/143459945/0_26420	CM010579.1	16522508	16522958
m54284U_210114_191447/69208211/34996_70876	CM010579.1	16675883	16677089
m54284U_210114_191447/69208211/0_34951	CM010579.1	16677089	16678112
m54284U_210115_155325/111871594/41542_65889	CM010579.1	16691920	16693015
m54284U_210114_191447/59113919/25880_56825	CM010579.1	16751110	16751167
m54284U_210115_155325/115804396/0_67636	CM010579.1	16973477	16973636
m54284U_210115_155325/25166442/0_30511	CM010579.1	16980643	16981319
m54284U_210115_155325/35258374/26588_67802	CM010579.1	17230444	17231032
m54284U_210115_155325/100336859/97382_146830	CM010579.1	17292923	17293162
m54284U_210114_191447/10290820/0_91937	CM010579.1	17997767	17998066
m54284U_210115_155325/140706573/0_71146	CM010579.1	18325997	18326790
m54284U_210115_155325/117180911/22635_56581	CM010579.1	18371885	18372276
m54284U_210114_191447/97780344/28233_92068	CM010580.1	10529463	10532481
m54284U_210115_155325/81528678/15006_31504	CM010580.1	11424224	11425104
m54284U_210114_191447/92996096/73480_104273	CM010580.1	11452242	11452789
m54284U_210114_191447/169544004/2000_30354	CM010580.1	11839027	11840595
m54284U_210115_155325/44697416/66592_117357	CM010580.1	12099257	12101939
m54284U_210114_191447/145361041/0_51192	CM010580.1	12490060	12490803
m54284U_210114_191447/125502675/0_50491	CM010580.1	12866638	12867925
m54284U_210114_191447/17432745/3567_42802	CM010580.1	12916382	12916799
m54284U_210115_155325/133827280/1887_20047	CM010580.1	13036571	13038013
m54284U_210115_155325/53479657/57350_92309	CM010580.1	13093046	13094073
m54284U_210115_155325/53479657/92349_114784	CM010580.1	13094186	13094211
m54284U_210115_155325/142608582/43551_73425	CM010580.1	13094420	13107149
m54284U_210115_155325/125305669/5576_37863	CM010580.1	13130054	13130112
m54284U_210114_191447/108135254/84144_139999	CM010580.1	13340902	13340973
m54284U_210114_191447/150013884/61717_96755	CM010580.1	13609019	13609105
m54284U_210115_155325/98240774/0_56644	CM010580.1	13733908	13736315
m54284U_210114_191447/66388440/6692_42803	CM010580.1	14031848	14031982
m54284U_210115_155325/171901394/81112_137102	CM010580.1	14342502	14342813
m54284U_210115_155325/156633203/6105_38532	CM010580.1	14511884	14512245
m54284U_210114_191447/83494441/0_39143	CM010580.1	14805638	14805812
m54284U_210115_155325/57608086/164294_183803	CM010580.1	14821559	14821595
m54284U_210115_155325/57608086/116115_164252	CM010580.1	14821559	14821595
m54284U_210114_191447/86574737/0_43742	CM010580.1	14958382	14961697
m54284U_210114_191447/21693525/0_52170	CM010580.1	14998603	14998810
m54284U_210114_191447/47580667/0_29963	CM010580.1	15012949	15012980
m54284U_210114_191447/83493878/30019_66786	CM010580.1	15012949	15012980
m54284U_210114_191447/1771967/0_73557	CM010580.1	15018897	15020732
m54284U_210114_191447/136774191/38056_79069	CM010580.1	15038808	15038861
m54284U_210114_191447/177800736/0_35935	CM010580.1	15048947	15049401
m54284U_210115_155325/24380869/49113_74933	CM010580.1	15080310	15080810
m54284U_210114_191447/5769108/0_54466	CM010580.1	15106480	15109827
m54284U_210114_191447/5769108/54512_111359	CM010580.1	15106480	15109831
m54284U_210115_155325/173212501/0_25490	CM010580.1	15377584	15377855
m54284U_210114_191447/31065386/0_39398	CM010580.1	15433252	15441475
m54284U_210115_155325/29230340/7906_88591	CM010580.1	15498331	15499636
m54284U_210114_191447/73205920/20403_43148	CM010580.1	15500796	15501216
m54284U_210114_191447/132580120/24668_53998	CM010580.1	15635998	15636008
m54284U_210114_191447/132580120/0_24624	CM010580.1	15635998	15636075
m54284U_210114_191447/132580120/54043_74832	CM010580.1	15636008	15636075
m54284U_210115_155325/171049914/2294_45612	CM010580.1	15656840	15656854
m54284U_210114_191447/65406067/51781_69532	CM010580.1	15703143	15704615
m54284U_210115_155325/19399224/47234_77000	CM010580.1	15825800	15826343
m54284U_210114_191447/139528052/13401_43795	CM010580.1	15952500	15953013
m54284U_210115_155325/170918473/76056_104736	CM010580.1	16071911	16072240
m54284U_210114_191447/92735904/37314_78168	CM010580.1	16217692	16218254
m54284U_210114_191447/92735904/78215_131700	CM010580.1	16219271	16220052
m54284U_210114_191447/13173616/60375_100768	CM010580.1	16755978	16756155
m54284U_210115_155325/56756037/0_61755	CM010580.1	17157425	17157728
m54284U_210114_191447/53545435/38198_90224	CM010580.1	17202338	17204717
m54284U_210114_191447/53545435/0_38153	CM010580.1	17202338	17204717
m54284U_210114_191447/120455381/154538_168199	CM010580.1	17378905	17387455
m54284U_210114_191447/120455381/168253_199681	CM010580.1	17378905	17387744
m54284U_210115_155325/10225362/133076_150231	CM010580.1	17403248	17404361
m54284U_210115_155325/10225362/65915_133032	CM010580.1	17403248	17404361
m54284U_210115_155325/61670131/965_74750	CM010580.1	17467825	17468368
m54284U_210115_155325/43714698/48919_74047	CM010580.1	17583523	17585844
m54284U_210114_191447/152832135/13411_54649	CM010580.1	17721015	17723698
m54284U_210114_191447/103024194/0_72985	CM010580.1	17725417	17725448
m54284U_210115_155325/67306203/16283_38680	CM010580.1	17726685	17732499
m54284U_210115_155325/78840186/0_66103	CM010580.1	17948423	17948837
m54284U_210115_155325/78840186/66149_106197	CM010580.1	17948719	17948837
m54284U_210115_155325/163905684/0_25212	CM010580.1	17963491	17963923
m54284U_210114_191447/40240055/0_24783	CM010580.1	18072985	18073714
m54284U_210114_191447/177867403/0_13968	CM010580.1	18212702	18213440
m54284U_210115_155325/13697648/140285_171974	CM010580.1	18354438	18354992
m54284U_210115_155325/13697648/172019_202955	CM010580.1	18354438	18354793
m54284U_210115_155325/160497831/44421_90037	CM010580.1	18549157	18549590
m54284U_210114_191447/7144744/0_27299	CM010580.1	18559335	18559361
m54284U_210115_155325/35062415/0_42478	CM010580.1	18566485	18566839
m54284U_210115_155325/171771502/43051_87417	CM010580.1	18567979	18568171
m54284U_210115_155325/171771502/0_43005	CM010580.1	18567979	18568171
m54284U_210114_191447/12976765/71138_116379	CM010580.1	18592363	18593326
m54284U_210115_155325/54984767/7703_32620	CM010580.1	18605842	18605982
m54284U_210114_191447/117508431/3748_17817	CM010580.1	18780872	18781095
m54284U_210114_191447/175964759/85344_126846	CM010580.1	18819139	18819346
m54284U_210114_191447/175964759/126889_174796	CM010580.1	18819139	18819334
m54284U_210114_191447/56429367/14802_45979	CM010580.1	18841597	18841806
m54284U_210114_191447/56429367/46025_85756	CM010580.1	18841806	18841878
m54284U_210114_191447/15337068/0_47816	CM010580.1	18915429	18915448
m54284U_210115_155325/58525579/0_50254	CM010580.1	18925968	18926192
m54284U_210115_155325/164300113/110502_164642	CM010580.1	19036262	19038043
m54284U_210115_155325/164300113/0_52282	CM010580.1	19037481	19038043
m54284U_210115_155325/164300113/52326_110458	CM010580.1	19038072	19038227
m54284U_210115_155325/172099979/14962_55595	CM010580.1	19066182	19067994
m54284U_210115_155325/49611218/123123_168907	CM010580.1	19070743	19072526
m54284U_210115_155325/49611218/77754_123075	CM010580.1	19072526	19072576
m54284U_210115_155325/85263745/12832_44487	CM010580.1	19094050	19094508
m54284U_210114_191447/35326408/0_30554	CM010580.1	19120881	19121110
m54284U_210115_155325/81529045/78369_119517	CM010580.1	19288219	19289607
m54284U_210115_155325/77136072/96713_119376	CM010580.1	19298834	19299112
m54284U_210115_155325/17630008/88686_145599	CM010580.1	19376607	19377568
m54284U_210114_191447/51250735/49009_91264	CM010580.1	19397452	19397894
m54284U_210114_191447/51250735/0_48961	CM010580.1	19397452	19398285
m54284U_210115_155325/51708480/0_14303	CM010580.1	19400506	19401814
m54284U_210114_191447/140182757/0_68573	CM010580.1	19438622	19438919
m54284U_210114_191447/140182757/68625_103266	CM010580.1	19438993	19439033
m54284U_210114_191447/83493281/0_34727	CM010580.1	19458166	19458644
m54284U_210114_191447/98632956/156847_188581	CM010580.1	19474973	19475189
m54284U_210114_191447/98632956/188626_209452	CM010580.1	19474973	19475189
m54284U_210115_155325/43386572/0_42393	CM010580.1	19529068	19530302
m54284U_210115_155325/43386572/42435_86154	CM010580.1	19530732	19532718
m54284U_210115_155325/163251579/1415_23231	CM010580.1	19647201	19647789
m54284U_210114_191447/66257207/0_49321	CM010580.1	19662574	19662744
m54284U_210114_191447/26805203/0_54144	CM010580.1	19706402	19706478
m54284U_210114_191447/130810451/65075_87566	CM010580.1	19816203	19816577
m54284U_210115_155325/75366665/9572_22105	CM010580.1	19856439	19857476
m54284U_210114_191447/120522303/78391_108689	CM010580.1	19958291	19958394
m54284U_210114_191447/120522303/45630_78344	CM010580.1	19958394	19958615
m54284U_210114_191447/159712423/28643_62843	CM010580.1	19968872	19969548
m54284U_210114_191447/130942722/0_91958	CM010580.1	20311277	20314435
